ICAO,PHASE,STND,RWY,N,VALID,REF_20,ID,OBSERVED
LFPG,DEP,I3C,27L,66,66,14,DEP-I3C-27L,2019
LFPG,DEP,I3D,08L,38,38,17,DEP-I3D-08L,2019
LFPG,DEP,I3D,09R,46,46,8,DEP-I3D-09R,2019
LFPG,DEP,I3D,26R,51,51,20,DEP-I3D-26R,2019
LFPG,DEP,I3D,27L,63,63,13,DEP-I3D-27L,2019
LFPG,DEP,I3F,09R,40,40,8,DEP-I3F-09R,2019
LFPG,DEP,I3F,26R,38,38,19,DEP-I3F-26R,2019
LFPG,DEP,I3F,27L,56,56,13,DEP-I3F-27L,2019
LFPG,DEP,I3G,09R,44,44,9,DEP-I3G-09R,2019
LFPG,DEP,I3G,26R,36,36,22,DEP-I3G-26R,2019
LFPG,DEP,I3G,27L,57,57,13,DEP-I3G-27L,2019
LFPG,DEP,I3H,09R,40,40,8,DEP-I3H-09R,2019
LFPG,DEP,I3H,27L,50,50,12,DEP-I3H-27L,2019
LFPG,DEP,I42,08L,33,33,16.4,DEP-I42-08L,2019
LFPG,DEP,I42,09R,43,42,9,DEP-I42-09R,2019
LFPG,DEP,I42,26R,40,40,21.8,DEP-I42-26R,2019
LFPG,DEP,I42,27L,46,46,15,DEP-I42-27L,2019
LFPG,DEP,I43,08L,30,30,17,DEP-I43-08L,2019
LFPG,DEP,I43,09R,57,57,9,DEP-I43-09R,2019
LFPG,DEP,I43,26R,35,35,22.8,DEP-I43-26R,2019
LFPG,DEP,I43,27L,82,82,16,DEP-I43-27L,2019
LFPG,DEP,I44,08L,34,34,19.200000000000003,DEP-I44-08L,2019
LFPG,DEP,I44,09R,72,72,10,DEP-I44-09R,2019
LFPG,DEP,I44,26R,53,53,23,DEP-I44-26R,2019
LFPG,DEP,I44,27L,96,96,16,DEP-I44-27L,2019
LFPG,DEP,I45,08L,45,45,16,DEP-I45-08L,2019
LFPG,DEP,I45,09R,78,78,9,DEP-I45-09R,2019
LFPG,DEP,I45,26R,54,54,20,DEP-I45-26R,2019
LFPG,DEP,I45,27L,104,104,14,DEP-I45-27L,2019
LFPG,DEP,I46,08L,47,47,16,DEP-I46-08L,2019
LFPG,DEP,I46,09R,112,112,10,DEP-I46-09R,2019
LFPG,DEP,I46,26R,60,60,19,DEP-I46-26R,2019
LFPG,DEP,I46,27L,151,151,16,DEP-I46-27L,2019
LFPG,DEP,I47,08L,35,35,21.6,DEP-I47-08L,2019
LFPG,DEP,I47,09R,91,89,12,DEP-I47-09R,2019
LFPG,DEP,I47,26R,47,47,24.200000000000003,DEP-I47-26R,2019
LFPG,DEP,I47,27L,134,133,18,DEP-I47-27L,2019
LFPG,DEP,I48,08L,50,50,19,DEP-I48-08L,2019
LFPG,DEP,I48,09R,115,115,10.8,DEP-I48-09R,2019
LFPG,DEP,I48,26R,63,63,23,DEP-I48-26R,2019
LFPG,DEP,I48,27L,168,168,17,DEP-I48-27L,2019
LFPG,DEP,I49,08L,43,42,21,DEP-I49-08L,2019
LFPG,DEP,I49,09R,110,109,12,DEP-I49-09R,2019
LFPG,DEP,I49,26R,52,52,27,DEP-I49-26R,2019
LFPG,DEP,I49,27L,170,170,16,DEP-I49-27L,2019
LFPG,DEP,I50,08L,43,43,18,DEP-I50-08L,2019
LFPG,DEP,I50,09R,158,158,12,DEP-I50-09R,2019
LFPG,DEP,I50,26R,48,48,23,DEP-I50-26R,2019
LFPG,DEP,I50,27L,219,219,19,DEP-I50-27L,2019
LFPG,DEP,I51,26R,37,35,26.8,DEP-I51-26R,2019
LFPG,DEP,I51,27L,40,39,20,DEP-I51-27L,2019
LFPG,DEP,I52,09R,143,142,13,DEP-I52-09R,2019
LFPG,DEP,I52,27L,232,232,19,DEP-I52-27L,2019
LFPG,DEP,I53,26R,31,30,23.8,DEP-I53-26R,2019
LFPG,DEP,I53,27L,37,37,16,DEP-I53-27L,2019
LFPG,DEP,I54,09R,42,42,14,DEP-I54-09R,2019
LFPG,DEP,I54,27L,56,56,19,DEP-I54-27L,2019
LFPG,DEP,I55,09R,30,30,15,DEP-I55-09R,2019
LFPG,DEP,I55,26R,35,34,27,DEP-I55-26R,2019
LFPG,DEP,I55,27L,52,52,20,DEP-I55-27L,2019
LFPG,DEP,I80,08L,31,31,21,DEP-I80-08L,2019
LFPG,DEP,I80,09R,39,39,13,DEP-I80-09R,2019
LFPG,DEP,I80,26R,45,45,26,DEP-I80-26R,2019
LFPG,DEP,I80,27L,51,50,17.8,DEP-I80-27L,2019
LFPG,DEP,I81,08L,30,30,23,DEP-I81-08L,2019
LFPG,DEP,I81,09R,42,42,14.200000000000001,DEP-I81-09R,2019
LFPG,DEP,I81,26R,37,37,26.4,DEP-I81-26R,2019
LFPG,DEP,I81,27L,54,54,19,DEP-I81-27L,2019
LFPG,DEP,I82,27L,31,31,18,DEP-I82-27L,2019
LFPG,DEP,I83,27L,47,47,17,DEP-I83-27L,2019
LFPG,DEP,I84,09R,31,31,11,DEP-I84-09R,2019
LFPG,DEP,I84,26R,31,30,23,DEP-I84-26R,2019
LFPG,DEP,I84,27L,42,42,17.200000000000003,DEP-I84-27L,2019
LFPG,DEP,I85,09R,40,40,12.8,DEP-I85-09R,2019
LFPG,DEP,I85,26R,33,32,27.2,DEP-I85-26R,2019
LFPG,DEP,I85,27L,38,38,17,DEP-I85-27L,2019
LFPG,DEP,I86,08L,34,32,21.200000000000003,DEP-I86-08L,2019
LFPG,DEP,I86,09R,47,47,12,DEP-I86-09R,2019
LFPG,DEP,I86,26R,40,39,24,DEP-I86-26R,2019
LFPG,DEP,I86,27L,68,68,17,DEP-I86-27L,2019
LFPG,DEP,I87,08L,38,36,20,DEP-I87-08L,2019
LFPG,DEP,I87,09R,47,46,13,DEP-I87-09R,2019
LFPG,DEP,I87,26R,40,40,24.8,DEP-I87-26R,2019
LFPG,DEP,I87,27L,66,65,18,DEP-I87-27L,2019
LFPG,DEP,I89,08L,41,41,21,DEP-I89-08L,2019
LFPG,DEP,I89,09R,45,45,13.8,DEP-I89-09R,2019
LFPG,DEP,I89,26R,48,48,25,DEP-I89-26R,2019
LFPG,DEP,I89,27L,62,62,18.200000000000003,DEP-I89-27L,2019
LFPG,DEP,I90,08L,34,34,16,DEP-I90-08L,2019
LFPG,DEP,I90,09R,35,35,7,DEP-I90-09R,2019
LFPG,DEP,I90,26R,39,39,19,DEP-I90-26R,2019
LFPG,DEP,I90,27L,62,62,11,DEP-I90-27L,2019
LFPG,DEP,I91,27L,36,36,14,DEP-I91-27L,2019
LFPG,DEP,J01,09R,59,59,18,DEP-J01-09R,2019
LFPG,DEP,J01,26R,79,79,8,DEP-J01-26R,2019
LFPG,DEP,J01,27L,40,40,14,DEP-J01-27L,2019
LFPG,DEP,J02,08L,45,45,9,DEP-J02-08L,2019
LFPG,DEP,J02,09R,121,121,16,DEP-J02-09R,2019
LFPG,DEP,J02,26R,207,207,6,DEP-J02-26R,2019
LFPG,DEP,J02,27L,82,82,12,DEP-J02-27L,2019
LFPG,DEP,J03,08L,61,61,10,DEP-J03-08L,2019
LFPG,DEP,J03,09R,155,155,17,DEP-J03-09R,2019
LFPG,DEP,J03,26R,254,254,7,DEP-J03-26R,2019
LFPG,DEP,J03,27L,121,121,13,DEP-J03-27L,2019
LFPG,DEP,J04,08L,79,79,10,DEP-J04-08L,2019
LFPG,DEP,J04,09R,171,171,16,DEP-J04-09R,2019
LFPG,DEP,J04,26R,254,254,7,DEP-J04-26R,2019
LFPG,DEP,J04,27L,113,113,12.400000000000002,DEP-J04-27L,2019
LFPG,DEP,J05,08L,87,87,11,DEP-J05-08L,2019
LFPG,DEP,J05,09R,166,166,17,DEP-J05-09R,2019
LFPG,DEP,J05,26R,266,266,7,DEP-J05-26R,2019
LFPG,DEP,J05,27L,89,89,13.600000000000001,DEP-J05-27L,2019
LFPG,DEP,J06,08L,94,94,11,DEP-J06-08L,2019
LFPG,DEP,J06,09R,140,140,17,DEP-J06-09R,2019
LFPG,DEP,J06,26R,277,273,8,DEP-J06-26R,2019
LFPG,DEP,J06,27L,108,107,13,DEP-J06-27L,2019
LFPG,DEP,J10,08L,329,328,12,DEP-J10-08L,2019
LFPG,DEP,J10,09R,288,288,18,DEP-J10-09R,2019
LFPG,DEP,J10,26R,663,661,9,DEP-J10-26R,2019
LFPG,DEP,J10,27L,285,285,15,DEP-J10-27L,2019
LFPG,DEP,J11,08L,324,324,12,DEP-J11-08L,2019
LFPG,DEP,J11,09R,217,217,18,DEP-J11-09R,2019
LFPG,DEP,J11,26R,629,626,9,DEP-J11-26R,2019
LFPG,DEP,J11,27L,241,241,14,DEP-J11-27L,2019
LFPG,DEP,J12,08L,353,353,11.400000000000006,DEP-J12-08L,2019
LFPG,DEP,J12,09R,227,227,18,DEP-J12-09R,2019
LFPG,DEP,J12,26R,615,615,9,DEP-J12-26R,2019
LFPG,DEP,J12,27L,290,290,15,DEP-J12-27L,2019
LFPG,DEP,J13,08L,253,253,12,DEP-J13-08L,2019
LFPG,DEP,J13,09R,122,122,18.200000000000003,DEP-J13-09R,2019
LFPG,DEP,J13,26R,435,433,8,DEP-J13-26R,2019
LFPG,DEP,J13,27L,167,167,14,DEP-J13-27L,2019
LFPG,DEP,J14,08L,400,400,12,DEP-J14-08L,2019
LFPG,DEP,J14,09R,200,199,19,DEP-J14-09R,2019
LFPG,DEP,J14,26R,634,630,8,DEP-J14-26R,2019
LFPG,DEP,J14,27L,295,293,14,DEP-J14-27L,2019
LFPG,DEP,J16,08L,412,412,12,DEP-J16-08L,2019
LFPG,DEP,J16,09R,227,227,18,DEP-J16-09R,2019
LFPG,DEP,J16,26R,642,641,8,DEP-J16-26R,2019
LFPG,DEP,J16,27L,268,268,15,DEP-J16-27L,2019
LFPG,DEP,J18,08L,362,362,12,DEP-J18-08L,2019
LFPG,DEP,J18,09R,232,232,18.200000000000003,DEP-J18-09R,2019
LFPG,DEP,J18,26R,646,645,9,DEP-J18-26R,2019
LFPG,DEP,J18,27L,353,353,15,DEP-J18-27L,2019
LFPG,DEP,J20,08L,313,312,12,DEP-J20-08L,2019
LFPG,DEP,J20,09R,205,205,19,DEP-J20-09R,2019
LFPG,DEP,J20,26R,599,599,9,DEP-J20-26R,2019
LFPG,DEP,J20,27L,226,225,15,DEP-J20-27L,2019
LFPG,DEP,J21,08L,109,108,11.400000000000002,DEP-J21-08L,2019
LFPG,DEP,J21,09R,50,50,18,DEP-J21-09R,2019
LFPG,DEP,J21,26R,211,210,8.800000000000004,DEP-J21-26R,2019
LFPG,DEP,J21,27L,74,74,15,DEP-J21-27L,2019
LFPG,DEP,J30,08L,61,61,12,DEP-J30-08L,2019
LFPG,DEP,J30,26R,138,138,9,DEP-J30-26R,2019
LFPG,DEP,J30,27L,47,47,16,DEP-J30-27L,2019
LFPG,DEP,J31,08L,309,308,13,DEP-J31-08L,2019
LFPG,DEP,J31,09R,190,189,19,DEP-J31-09R,2019
LFPG,DEP,J31,26R,565,562,9,DEP-J31-26R,2019
LFPG,DEP,J31,27L,210,210,15,DEP-J31-27L,2019
LFPG,DEP,J33,08L,380,379,12,DEP-J33-08L,2019
LFPG,DEP,J33,09R,200,200,18,DEP-J33-09R,2019
LFPG,DEP,J33,26R,687,686,9,DEP-J33-26R,2019
LFPG,DEP,J33,27L,269,269,14,DEP-J33-27L,2019
LFPG,DEP,J34,08L,152,152,11,DEP-J34-08L,2019
LFPG,DEP,J34,26R,272,270,9,DEP-J34-26R,2019
LFPG,DEP,J37,08L,418,417,11,DEP-J37-08L,2019
LFPG,DEP,J37,09R,187,186,19,DEP-J37-09R,2019
LFPG,DEP,J37,26R,670,667,8.200000000000017,DEP-J37-26R,2019
LFPG,DEP,J37,27L,281,281,15,DEP-J37-27L,2019
LFPG,DEP,J38,08L,243,243,12,DEP-J38-08L,2019
LFPG,DEP,J38,09R,63,63,19,DEP-J38-09R,2019
LFPG,DEP,J38,26R,398,398,8,DEP-J38-26R,2019
LFPG,DEP,J38,27L,105,105,15,DEP-J38-27L,2019
LFPG,DEP,J39,08L,395,395,12,DEP-J39-08L,2019
LFPG,DEP,J39,09R,182,182,19,DEP-J39-09R,2019
LFPG,DEP,J39,26R,648,647,9,DEP-J39-26R,2019
LFPG,DEP,J39,27L,270,270,15,DEP-J39-27L,2019
LFPG,DEP,J40,08L,403,402,13,DEP-J40-08L,2019
LFPG,DEP,J40,09R,152,152,19,DEP-J40-09R,2019
LFPG,DEP,J40,26R,669,667,9,DEP-J40-26R,2019
LFPG,DEP,J40,27L,219,219,15,DEP-J40-27L,2019
LFPG,DEP,J41,08L,292,292,13,DEP-J41-08L,2019
LFPG,DEP,J41,09R,169,169,19,DEP-J41-09R,2019
LFPG,DEP,J41,26R,566,565,10,DEP-J41-26R,2019
LFPG,DEP,J41,27L,218,218,16,DEP-J41-27L,2019
LFPG,DEP,K01,08L,262,260,16,DEP-K01-08L,2019
LFPG,DEP,K01,09R,163,163,20,DEP-K01-09R,2019
LFPG,DEP,K01,26R,320,318,14,DEP-K01-26R,2019
LFPG,DEP,K01,27L,322,322,14,DEP-K01-27L,2019
LFPG,DEP,K05,27L,43,43,16,DEP-K05-27L,2019
LFPG,DEP,K09,08L,240,239,16,DEP-K09-08L,2019
LFPG,DEP,K09,09R,144,144,20,DEP-K09-09R,2019
LFPG,DEP,K09,26R,298,297,14,DEP-K09-26R,2019
LFPG,DEP,K09,27L,302,302,14,DEP-K09-27L,2019
LFPG,DEP,K13,26R,30,29,16,DEP-K13-26R,2019
LFPG,DEP,K13,27L,42,42,16.200000000000003,DEP-K13-27L,2019
LFPG,DEP,K17,08L,271,270,15,DEP-K17-08L,2019
LFPG,DEP,K17,09R,141,139,20,DEP-K17-09R,2019
LFPG,DEP,K17,26R,333,330,13,DEP-K17-26R,2019
LFPG,DEP,K17,27L,309,307,14,DEP-K17-27L,2019
LFPG,DEP,K21,08L,281,280,15,DEP-K21-08L,2019
LFPG,DEP,K21,09R,125,124,20,DEP-K21-09R,2019
LFPG,DEP,K21,26R,370,370,13,DEP-K21-26R,2019
LFPG,DEP,K21,27L,272,268,15,DEP-K21-27L,2019
LFPG,DEP,K26,08L,102,100,17,DEP-K26-08L,2019
LFPG,DEP,K26,09R,153,153,20,DEP-K26-09R,2019
LFPG,DEP,K26,26R,179,177,13,DEP-K26-26R,2019
LFPG,DEP,K26,27L,255,253,14,DEP-K26-27L,2019
LFPG,DEP,K32,08L,119,119,15,DEP-K32-08L,2019
LFPG,DEP,K32,09R,142,142,21,DEP-K32-09R,2019
LFPG,DEP,K32,26R,169,169,13,DEP-K32-26R,2019
LFPG,DEP,K32,27L,239,239,15,DEP-K32-27L,2019
LFPG,DEP,K38,08L,121,121,15,DEP-K38-08L,2019
LFPG,DEP,K38,09R,129,129,21,DEP-K38-09R,2019
LFPG,DEP,K38,26R,165,164,13,DEP-K38-26R,2019
LFPG,DEP,K38,27L,250,249,15,DEP-K38-27L,2019
LFPG,DEP,K44,08L,109,108,15,DEP-K44-08L,2019
LFPG,DEP,K44,09R,149,149,21,DEP-K44-09R,2019
LFPG,DEP,K44,26R,171,171,13,DEP-K44-26R,2019
LFPG,DEP,K44,27L,228,228,16,DEP-K44-27L,2019
LFPG,DEP,K52,08L,109,106,16,DEP-K52-08L,2019
LFPG,DEP,K52,09R,130,130,21,DEP-K52-09R,2019
LFPG,DEP,K52,26R,196,196,13,DEP-K52-26R,2019
LFPG,DEP,K52,27L,219,219,16,DEP-K52-27L,2019
LFPG,DEP,K53,08L,285,285,15,DEP-K53-08L,2019
LFPG,DEP,K53,09R,114,114,21,DEP-K53-09R,2019
LFPG,DEP,K53,26R,377,376,13,DEP-K53-26R,2019
LFPG,DEP,K53,27L,225,225,15,DEP-K53-27L,2019
LFPG,DEP,K58,08L,124,123,13,DEP-K58-08L,2019
LFPG,DEP,K58,09R,135,134,22,DEP-K58-09R,2019
LFPG,DEP,K58,26R,174,172,12,DEP-K58-26R,2019
LFPG,DEP,K58,27L,233,231,16,DEP-K58-27L,2019
LFPG,DEP,K59,08L,219,215,14,DEP-K59-08L,2019
LFPG,DEP,K59,09R,165,164,23,DEP-K59-09R,2019
LFPG,DEP,K59,26R,323,319,12,DEP-K59-26R,2019
LFPG,DEP,K59,27L,289,287,17,DEP-K59-27L,2019
LFPG,DEP,K64,08L,126,126,13,DEP-K64-08L,2019
LFPG,DEP,K64,09R,126,126,21,DEP-K64-09R,2019
LFPG,DEP,K64,26R,211,209,12,DEP-K64-26R,2019
LFPG,DEP,K64,27L,194,194,16,DEP-K64-27L,2019
LFPG,DEP,K65,08L,273,273,14,DEP-K65-08L,2019
LFPG,DEP,K65,09R,169,169,23,DEP-K65-09R,2019
LFPG,DEP,K65,26R,406,405,12,DEP-K65-26R,2019
LFPG,DEP,K65,27L,306,306,17,DEP-K65-27L,2019
LFPG,DEP,K70,08L,125,125,13,DEP-K70-08L,2019
LFPG,DEP,K70,09R,138,137,22,DEP-K70-09R,2019
LFPG,DEP,K70,26R,192,191,12,DEP-K70-26R,2019
LFPG,DEP,K70,27L,213,212,17,DEP-K70-27L,2019
LFPG,DEP,K71,08L,275,272,14,DEP-K71-08L,2019
LFPG,DEP,K71,09R,97,97,23,DEP-K71-09R,2019
LFPG,DEP,K71,26R,443,437,12,DEP-K71-26R,2019
LFPG,DEP,K71,27L,174,173,18,DEP-K71-27L,2019
LFPG,DEP,K76,08L,130,128,13,DEP-K76-08L,2019
LFPG,DEP,K76,09R,118,117,22,DEP-K76-09R,2019
LFPG,DEP,K76,26R,201,199,12,DEP-K76-26R,2019
LFPG,DEP,K76,27L,180,179,18,DEP-K76-27L,2019
LFPG,DEP,L27,08L,78,77,17,DEP-L27-08L,2019
LFPG,DEP,L27,09R,142,142,22,DEP-L27-09R,2019
LFPG,DEP,L27,26R,139,139,13,DEP-L27-26R,2019
LFPG,DEP,L27,27L,258,258,15,DEP-L27-27L,2019
LFPG,DEP,L33,08L,92,92,17,DEP-L33-08L,2019
LFPG,DEP,L33,09R,161,161,22,DEP-L33-09R,2019
LFPG,DEP,L33,26R,164,163,13,DEP-L33-26R,2019
LFPG,DEP,L33,27L,220,218,16,DEP-L33-27L,2019
LFPG,DEP,L39,08L,82,79,18,DEP-L39-08L,2019
LFPG,DEP,L39,09R,158,156,22,DEP-L39-09R,2019
LFPG,DEP,L39,26R,132,131,15,DEP-L39-26R,2019
LFPG,DEP,L39,27L,251,250,17,DEP-L39-27L,2019
LFPG,DEP,L53,08L,106,106,16,DEP-L53-08L,2019
LFPG,DEP,L53,09R,130,129,25,DEP-L53-09R,2019
LFPG,DEP,L53,26R,198,198,13,DEP-L53-26R,2019
LFPG,DEP,L53,27L,185,185,20,DEP-L53-27L,2019
LFPG,DEP,L59,08L,102,102,15,DEP-L59-08L,2019
LFPG,DEP,L59,09R,125,124,24,DEP-L59-09R,2019
LFPG,DEP,L59,26R,196,195,12,DEP-L59-26R,2019
LFPG,DEP,L59,27L,196,195,19,DEP-L59-27L,2019
LFPG,DEP,L65,08L,117,116,15,DEP-L65-08L,2019
LFPG,DEP,L65,09R,127,126,24,DEP-L65-09R,2019
LFPG,DEP,L65,26R,191,191,12,DEP-L65-26R,2019
LFPG,DEP,L65,27L,187,186,19,DEP-L65-27L,2019
LFPG,DEP,L71,08L,113,113,15,DEP-L71-08L,2019
LFPG,DEP,L71,09R,128,127,24,DEP-L71-09R,2019
LFPG,DEP,L71,26R,206,204,11,DEP-L71-26R,2019
LFPG,DEP,L71,27L,164,164,19,DEP-L71-27L,2019
LFPG,DEP,M07,08L,52,52,9,DEP-M07-08L,2019
LFPG,DEP,M07,09R,48,48,14.4,DEP-M07-09R,2019
LFPG,DEP,M07,26R,77,77,14,DEP-M07-26R,2019
LFPG,DEP,M07,27L,67,67,13,DEP-M07-27L,2019
LFPG,DEP,M08,08L,95,94,12,DEP-M08-08L,2019
LFPG,DEP,M08,09R,33,33,19,DEP-M08-09R,2019
LFPG,DEP,M08,26R,101,101,17,DEP-M08-26R,2019
LFPG,DEP,M08,27L,115,115,17,DEP-M08-27L,2019
LFPG,DEP,M09,08L,52,51,11,DEP-M09-08L,2019
LFPG,DEP,M09,26R,38,38,17,DEP-M09-26R,2019
LFPG,DEP,M09,27L,65,65,17.8,DEP-M09-27L,2019
LFPG,DEP,M13,08L,148,148,10,DEP-M13-08L,2019
LFPG,DEP,M13,09R,47,47,16,DEP-M13-09R,2019
LFPG,DEP,M13,26R,147,147,15,DEP-M13-26R,2019
LFPG,DEP,M13,27L,118,118,15,DEP-M13-27L,2019
LFPG,DEP,M14,08L,184,184,9,DEP-M14-08L,2019
LFPG,DEP,M14,26R,212,212,14,DEP-M14-26R,2019
LFPG,DEP,M14,27L,108,108,14,DEP-M14-27L,2019
LFPG,DEP,M15,08L,227,227,9,DEP-M15-08L,2019
LFPG,DEP,M15,09R,85,85,15,DEP-M15-09R,2019
LFPG,DEP,M15,26R,261,259,14,DEP-M15-26R,2019
LFPG,DEP,M15,27L,164,163,14,DEP-M15-27L,2019
LFPG,DEP,M17,08L,256,255,10,DEP-M17-08L,2019
LFPG,DEP,M17,09R,56,56,18,DEP-M17-09R,2019
LFPG,DEP,M17,26R,310,310,15,DEP-M17-26R,2019
LFPG,DEP,M17,27L,122,122,17,DEP-M17-27L,2019
LFPG,DEP,M21,08L,91,91,8,DEP-M21-08L,2019
LFPG,DEP,M21,26R,77,77,12.200000000000003,DEP-M21-26R,2019
LFPG,DEP,M21,27L,67,67,13.200000000000001,DEP-M21-27L,2019
LFPG,DEP,M23,08L,112,111,8,DEP-M23-08L,2019
LFPG,DEP,M23,09R,60,58,12,DEP-M23-09R,2019
LFPG,DEP,M23,26R,108,108,12,DEP-M23-26R,2019
LFPG,DEP,M23,27L,134,133,12,DEP-M23-27L,2019
LFPG,DEP,N05,08L,86,86,14,DEP-N05-08L,2019
LFPG,DEP,N05,26R,101,100,20,DEP-N05-26R,2019
LFPG,DEP,N05,27L,54,54,20,DEP-N05-27L,2019
LFPG,DEP,N09,08L,37,37,14.2,DEP-N09-08L,2019
LFPG,DEP,N09,26R,33,33,17,DEP-N09-26R,2019
LFPG,DEP,N09,27L,37,37,21.2,DEP-N09-27L,2019
LFPG,DEP,N10,08L,31,31,12,DEP-N10-08L,2019
LFPG,DEP,N10,26R,39,39,16,DEP-N10-26R,2019
LFPG,DEP,N11,08L,97,97,11,DEP-N11-08L,2019
LFPG,DEP,N11,26R,137,137,16,DEP-N11-26R,2019
LFPG,DEP,N63,08L,30,30,17,DEP-N63-08L,2019
LFPG,DEP,N63,26R,34,33,22,DEP-N63-26R,2019
LFPG,DEP,N63,27L,50,50,23,DEP-N63-27L,2019
LFPG,DEP,P75,08L,60,60,9.8,DEP-P75-08L,2019
LFPG,DEP,P75,26R,41,41,12,DEP-P75-26R,2019
LFPG,DEP,P75,27L,62,61,13,DEP-P75-27L,2019
LFPG,DEP,P81,08L,56,56,8,DEP-P81-08L,2019
LFPG,DEP,P81,09R,49,49,13,DEP-P81-09R,2019
LFPG,DEP,P81,26R,65,65,11.8,DEP-P81-26R,2019
LFPG,DEP,P81,27L,57,57,12,DEP-P81-27L,2019
LFPG,DEP,P82,08L,71,71,8,DEP-P82-08L,2019
LFPG,DEP,P82,09R,54,54,14,DEP-P82-09R,2019
LFPG,DEP,P82,26R,97,95,11,DEP-P82-26R,2019
LFPG,DEP,P82,27L,83,79,12.600000000000001,DEP-P82-27L,2019
LFPG,DEP,P83,08L,99,99,9,DEP-P83-08L,2019
LFPG,DEP,P83,09R,65,63,14,DEP-P83-09R,2019
LFPG,DEP,P83,26R,142,141,12,DEP-P83-26R,2019
LFPG,DEP,P83,27L,114,113,13,DEP-P83-27L,2019
LFPG,DEP,P84,08L,52,52,8,DEP-P84-08L,2019
LFPG,DEP,P84,09R,42,42,14,DEP-P84-09R,2019
LFPG,DEP,P84,26R,53,53,12,DEP-P84-26R,2019
LFPG,DEP,P84,27L,54,54,12.600000000000001,DEP-P84-27L,2019
LFPG,DEP,P86,08L,35,34,7,DEP-P86-08L,2019
LFPG,DEP,P92,26R,35,35,13,DEP-P92-26R,2019
LFPG,DEP,P92,27L,36,36,14,DEP-P92-27L,2019
LFPG,DEP,P93,08L,53,53,8,DEP-P93-08L,2019
LFPG,DEP,P93,09R,54,54,15,DEP-P93-09R,2019
LFPG,DEP,P93,26R,66,66,15,DEP-P93-26R,2019
LFPG,DEP,P93,27L,70,69,14,DEP-P93-27L,2019
LFPG,DEP,P94,08L,36,36,9,DEP-P94-08L,2019
LFPG,DEP,P94,09R,34,33,16.4,DEP-P94-09R,2019
LFPG,DEP,P94,26R,44,44,14,DEP-P94-26R,2019
LFPG,DEP,P94,27L,44,43,15,DEP-P94-27L,2019
LFPG,DEP,Q01,08L,102,99,11,DEP-Q01-08L,2019
LFPG,DEP,Q01,09R,90,90,13,DEP-Q01-09R,2019
LFPG,DEP,Q01,26R,95,95,14,DEP-Q01-26R,2019
LFPG,DEP,Q01,27L,250,247,11,DEP-Q01-27L,2019
LFPG,DEP,Q02,08L,74,74,10,DEP-Q02-08L,2019
LFPG,DEP,Q02,26R,75,75,15,DEP-Q02-26R,2019
LFPG,DEP,Q02,27L,55,55,10,DEP-Q02-27L,2019
LFPG,DEP,Q03,09R,118,118,14,DEP-Q03-09R,2019
LFPG,DEP,Q03,27L,175,175,13,DEP-Q03-27L,2019
LFPG,DEP,Q04,08L,140,140,11,DEP-Q04-08L,2019
LFPG,DEP,Q04,09R,61,61,12,DEP-Q04-09R,2019
LFPG,DEP,Q04,26R,104,104,15,DEP-Q04-26R,2019
LFPG,DEP,Q04,27L,181,181,10,DEP-Q04-27L,2019
LFPG,DEP,Q05,08L,172,172,11,DEP-Q05-08L,2019
LFPG,DEP,Q05,09R,58,58,12,DEP-Q05-09R,2019
LFPG,DEP,Q05,26R,181,179,15,DEP-Q05-26R,2019
LFPG,DEP,Q05,27L,202,202,10,DEP-Q05-27L,2019
LFPG,DEP,Q06,09R,67,66,14,DEP-Q06-09R,2019
LFPG,DEP,Q06,27L,118,118,14,DEP-Q06-27L,2019
LFPG,DEP,Q07,08L,228,226,11,DEP-Q07-08L,2019
LFPG,DEP,Q07,09R,69,69,12,DEP-Q07-09R,2019
LFPG,DEP,Q07,26R,214,214,15,DEP-Q07-26R,2019
LFPG,DEP,Q07,27L,270,270,10,DEP-Q07-27L,2019
LFPG,DEP,Q08,08L,344,344,11,DEP-Q08-08L,2019
LFPG,DEP,Q08,09R,100,100,12,DEP-Q08-09R,2019
LFPG,DEP,Q08,26R,327,326,15,DEP-Q08-26R,2019
LFPG,DEP,Q08,27L,325,323,11,DEP-Q08-27L,2019
LFPG,DEP,Q10,08L,339,338,11,DEP-Q10-08L,2019
LFPG,DEP,Q10,09R,117,117,12,DEP-Q10-09R,2019
LFPG,DEP,Q10,26R,330,330,15,DEP-Q10-26R,2019
LFPG,DEP,Q10,27L,325,323,10.400000000000006,DEP-Q10-27L,2019
LFPG,DEP,Q11,08L,48,48,11,DEP-Q11-08L,2019
LFPG,DEP,Q11,09R,77,77,12,DEP-Q11-09R,2019
LFPG,DEP,Q11,27L,166,165,11,DEP-Q11-27L,2019
LFPG,DEP,Q12,08L,452,452,11,DEP-Q12-08L,2019
LFPG,DEP,Q12,09R,144,144,12,DEP-Q12-09R,2019
LFPG,DEP,Q12,26R,459,458,15,DEP-Q12-26R,2019
LFPG,DEP,Q12,27L,476,476,11,DEP-Q12-27L,2019
LFPG,DEP,Q14,08L,457,457,11,DEP-Q14-08L,2019
LFPG,DEP,Q14,09R,196,195,12,DEP-Q14-09R,2019
LFPG,DEP,Q14,26R,433,430,15,DEP-Q14-26R,2019
LFPG,DEP,Q14,27L,545,545,10,DEP-Q14-27L,2019
