ICAO,PHASE,STND,RWY,N,VALID,REF_20,ID,OBSERVED
EDDF,ARR,A1,07L,503,503,8.25,ARR-A1-07L,2019
EDDF,ARR,A1,07R,294,294,8.31,ARR-A1-07R,2019
EDDF,ARR,A1,25C,329,329,5.3,ARR-A1-25C,2019
EDDF,ARR,A1,25L,469,469,9.233333333333333,ARR-A1-25L,2019
EDDF,ARR,A1,25R,897,897,10.95,ARR-A1-25R,2019
EDDF,ARR,A11,07L,655,655,7.6,ARR-A11-07L,2019
EDDF,ARR,A11,07R,266,266,7.433333333333334,ARR-A11-07R,2019
EDDF,ARR,A11,25C,392,392,4.416666666666667,ARR-A11-25C,2019
EDDF,ARR,A11,25L,503,503,8.366666666666667,ARR-A11-25L,2019
EDDF,ARR,A11,25R,1062,1062,10.283333333333333,ARR-A11-25R,2019
EDDF,ARR,A13,07L,640,640,7.396666666666667,ARR-A13-07L,2019
EDDF,ARR,A13,07R,283,283,7.403333333333334,ARR-A13-07R,2019
EDDF,ARR,A13,25C,392,392,4.3566666666666665,ARR-A13-25C,2019
EDDF,ARR,A13,25L,516,516,8.483333333333333,ARR-A13-25L,2019
EDDF,ARR,A13,25R,1041,1041,10.15,ARR-A13-25R,2019
EDDF,ARR,A14,07L,710,710,7.333333333333333,ARR-A14-07L,2019
EDDF,ARR,A14,07R,228,228,8.656666666666666,ARR-A14-07R,2019
EDDF,ARR,A14,25C,364,364,4.316666666666666,ARR-A14-25C,2019
EDDF,ARR,A14,25L,550,550,8.45,ARR-A14-25L,2019
EDDF,ARR,A14,25R,1070,1070,9.883333333333333,ARR-A14-25R,2019
EDDF,ARR,A15,07L,404,404,7.236666666666666,ARR-A15-07L,2019
EDDF,ARR,A15,07R,260,260,7.583333333333333,ARR-A15-07R,2019
EDDF,ARR,A15,25C,311,311,4.3,ARR-A15-25C,2019
EDDF,ARR,A15,25L,429,429,8.726666666666667,ARR-A15-25L,2019
EDDF,ARR,A15,25R,729,729,9.966666666666667,ARR-A15-25R,2019
EDDF,ARR,A16,07L,699,699,6.983333333333333,ARR-A16-07L,2019
EDDF,ARR,A16,07R,254,254,8.543333333333333,ARR-A16-07R,2019
EDDF,ARR,A16,25C,338,338,4.366666666666666,ARR-A16-25C,2019
EDDF,ARR,A16,25L,526,526,8.016666666666667,ARR-A16-25L,2019
EDDF,ARR,A16,25R,1133,1133,9.739999999999998,ARR-A16-25R,2019
EDDF,ARR,A17,07L,609,609,7.176666666666668,ARR-A17-07L,2019
EDDF,ARR,A17,07R,250,250,6.846666666666666,ARR-A17-07R,2019
EDDF,ARR,A17,25C,388,388,4.05,ARR-A17-25C,2019
EDDF,ARR,A17,25L,489,489,8,ARR-A17-25L,2019
EDDF,ARR,A17,25R,1028,1028,9.816666666666666,ARR-A17-25R,2019
EDDF,ARR,A18,07L,658,658,6.906666666666666,ARR-A18-07L,2019
EDDF,ARR,A18,07R,248,248,8.336666666666666,ARR-A18-07R,2019
EDDF,ARR,A18,25C,385,385,4.2,ARR-A18-25C,2019
EDDF,ARR,A18,25L,545,545,8.016666666666667,ARR-A18-25L,2019
EDDF,ARR,A18,25R,1032,1032,9.6033333333333335,ARR-A18-25R,2019
EDDF,ARR,A19,07L,426,426,7.133333333333334,ARR-A19-07L,2019
EDDF,ARR,A19,07R,210,210,6.886666666666667,ARR-A19-07R,2019
EDDF,ARR,A19,25C,262,262,3.8866666666666667,ARR-A19-25C,2019
EDDF,ARR,A19,25L,360,360,8.03,ARR-A19-25L,2019
EDDF,ARR,A19,25R,822,822,10,ARR-A19-25R,2019
EDDF,ARR,A20,07L,429,429,7.266666666666667,ARR-A20-07L,2019
EDDF,ARR,A20,07R,112,112,9.35,ARR-A20-07R,2019
EDDF,ARR,A20,25C,194,194,4.3,ARR-A20-25C,2019
EDDF,ARR,A20,25L,295,295,8.723333333333333,ARR-A20-25L,2019
EDDF,ARR,A20,25R,758,758,10.116666666666667,ARR-A20-25R,2019
EDDF,ARR,A21,07L,599,599,6.866666666666666,ARR-A21-07L,2019
EDDF,ARR,A21,07R,304,304,6.583333333333333,ARR-A21-07R,2019
EDDF,ARR,A21,25C,414,414,3.9433333333333334,ARR-A21-25C,2019
EDDF,ARR,A21,25L,457,457,7.766666666666667,ARR-A21-25L,2019
EDDF,ARR,A21,25R,1032,1032,9.516666666666667,ARR-A21-25R,2019
EDDF,ARR,A22,07L,444,444,7.32,ARR-A22-07L,2019
EDDF,ARR,A22,07R,112,112,8.476666666666667,ARR-A22-07R,2019
EDDF,ARR,A22,25C,227,227,4.27,ARR-A22-25C,2019
EDDF,ARR,A22,25L,295,295,7.906666666666667,ARR-A22-25L,2019
EDDF,ARR,A22,25R,727,727,10.133333333333333,ARR-A22-25R,2019
EDDF,ARR,A23,07L,285,285,6.766666666666667,ARR-A23-07L,2019
EDDF,ARR,A23,07R,296,296,7.033333333333333,ARR-A23-07R,2019
EDDF,ARR,A23,25C,268,268,3.97,ARR-A23-25C,2019
EDDF,ARR,A23,25L,460,460,8.363333333333333,ARR-A23-25L,2019
EDDF,ARR,A23,25R,477,477,9.366666666666667,ARR-A23-25R,2019
EDDF,ARR,A24,07L,653,653,6.706666666666667,ARR-A24-07L,2019
EDDF,ARR,A24,07R,268,268,8.073333333333334,ARR-A24-07R,2019
EDDF,ARR,A24,25C,372,372,3.9366666666666665,ARR-A24-25C,2019
EDDF,ARR,A24,25L,553,553,7.883333333333334,ARR-A24-25L,2019
EDDF,ARR,A24,25R,1019,1019,9.366666666666667,ARR-A24-25R,2019
EDDF,ARR,A25,07L,269,269,6.593333333333334,ARR-A25-07L,2019
EDDF,ARR,A25,07R,276,276,6.816666666666666,ARR-A25-07R,2019
EDDF,ARR,A25,25C,265,265,3.9633333333333334,ARR-A25-25C,2019
EDDF,ARR,A25,25L,441,441,7.983333333333333,ARR-A25-25L,2019
EDDF,ARR,A25,25R,449,449,9.393333333333334,ARR-A25-25R,2019
EDDF,ARR,A26,07L,628,628,6.973333333333334,ARR-A26-07L,2019
EDDF,ARR,A26,07R,270,270,8.636666666666667,ARR-A26-07R,2019
EDDF,ARR,A26,25C,359,359,4.16,ARR-A26-25C,2019
EDDF,ARR,A26,25L,615,615,8.229999999999999,ARR-A26-25L,2019
EDDF,ARR,A26,25R,972,972,9.636666666666667,ARR-A26-25R,2019
EDDF,ARR,A28,07L,623,623,6.906666666666666,ARR-A28-07L,2019
EDDF,ARR,A28,07R,285,285,8.45,ARR-A28-07R,2019
EDDF,ARR,A28,25C,353,353,4.023333333333333,ARR-A28-25C,2019
EDDF,ARR,A28,25L,582,582,8.120000000000001,ARR-A28-25L,2019
EDDF,ARR,A28,25R,1018,1018,9.45,ARR-A28-25R,2019
EDDF,ARR,A30,07L,656,656,6.7,ARR-A30-07L,2019
EDDF,ARR,A30,07R,261,261,8.166666666666666,ARR-A30-07R,2019
EDDF,ARR,A30,25C,314,314,3.7666666666666666,ARR-A30-25C,2019
EDDF,ARR,A30,25L,585,585,8.046666666666667,ARR-A30-25L,2019
EDDF,ARR,A30,25R,1008,1008,9.25,ARR-A30-25R,2019
EDDF,ARR,A34,07L,639,639,6.4766666666666675,ARR-A34-07L,2019
EDDF,ARR,A34,07R,256,256,8.15,ARR-A34-07R,2019
EDDF,ARR,A34,25C,335,335,3.6466666666666665,ARR-A34-25C,2019
EDDF,ARR,A34,25L,584,584,7.893333333333334,ARR-A34-25L,2019
EDDF,ARR,A34,25R,1023,1023,9.216666666666667,ARR-A34-25R,2019
EDDF,ARR,A36,07L,625,625,6.346666666666667,ARR-A36-07L,2019
EDDF,ARR,A36,07R,285,285,8.063333333333334,ARR-A36-07R,2019
EDDF,ARR,A36,25C,355,355,3.6966666666666668,ARR-A36-25C,2019
EDDF,ARR,A36,25L,594,594,7.633333333333334,ARR-A36-25L,2019
EDDF,ARR,A36,25R,943,943,9.09,ARR-A36-25R,2019
EDDF,ARR,A38,07L,654,654,6.416666666666667,ARR-A38-07L,2019
EDDF,ARR,A38,07R,255,255,8.076666666666668,ARR-A38-07R,2019
EDDF,ARR,A38,25C,318,318,3.5233333333333334,ARR-A38-25C,2019
EDDF,ARR,A38,25L,578,578,7.616666666666666,ARR-A38-25L,2019
EDDF,ARR,A38,25R,1014,1014,8.983333333333333,ARR-A38-25R,2019
EDDF,ARR,A40,07L,636,636,6.2,ARR-A40-07L,2019
EDDF,ARR,A40,07R,258,258,7.806666666666667,ARR-A40-07R,2019
EDDF,ARR,A40,25C,323,323,3.3733333333333335,ARR-A40-25C,2019
EDDF,ARR,A40,25L,509,509,7.516666666666667,ARR-A40-25L,2019
EDDF,ARR,A40,25R,998,998,8.8,ARR-A40-25R,2019
EDDF,ARR,A50,07L,253,253,7.423333333333334,ARR-A50-07L,2019
EDDF,ARR,A50,07R,289,289,9.96,ARR-A50-07R,2019
EDDF,ARR,A50,25C,306,306,5.016666666666667,ARR-A50-25C,2019
EDDF,ARR,A50,25L,503,503,9.866666666666667,ARR-A50-25L,2019
EDDF,ARR,A50,25R,367,367,9.866666666666667,ARR-A50-25R,2019
EDDF,ARR,A52,07L,198,198,7.24,ARR-A52-07L,2019
EDDF,ARR,A52,07R,344,344,10,ARR-A52-07R,2019
EDDF,ARR,A52,25C,340,340,5.213333333333334,ARR-A52-25C,2019
EDDF,ARR,A52,25L,563,563,9.656666666666666,ARR-A52-25L,2019
EDDF,ARR,A52,25R,295,295,10.006666666666668,ARR-A52-25R,2019
EDDF,ARR,A54,07L,32,32,8.77,ARR-A54-07L,2019
EDDF,ARR,A54,07R,360,360,10.433333333333334,ARR-A54-07R,2019
EDDF,ARR,A54,25C,272,272,6.470000000000001,ARR-A54-25C,2019
EDDF,ARR,A54,25L,472,472,10.053333333333335,ARR-A54-25L,2019
EDDF,ARR,A54,25R,49,49,11.686666666666667,ARR-A54-25R,2019
EDDF,ARR,A54A,07L,36,36,7.516666666666667,ARR-A54A-07L,2019
EDDF,ARR,A54A,25C,35,35,4.076666666666666,ARR-A54A-25C,2019
EDDF,ARR,A54A,25L,48,48,8.233333333333333,ARR-A54A-25L,2019
EDDF,ARR,A54A,25R,97,97,9.55,ARR-A54A-25R,2019
EDDF,ARR,A54B,07L,40,40,6.743333333333334,ARR-A54B-07L,2019
EDDF,ARR,A54B,25C,44,44,4.013333333333334,ARR-A54B-25C,2019
EDDF,ARR,A54B,25L,44,44,7.686666666666667,ARR-A54B-25L,2019
EDDF,ARR,A54B,25R,89,89,9.416666666666666,ARR-A54B-25R,2019
EDDF,ARR,A58,07L,46,46,8.7,ARR-A58-07L,2019
EDDF,ARR,A58,07R,320,320,9.976666666666667,ARR-A58-07R,2019
EDDF,ARR,A58,25C,232,232,6.786666666666666,ARR-A58-25C,2019
EDDF,ARR,A58,25L,416,416,9.816666666666666,ARR-A58-25L,2019
EDDF,ARR,A58,25R,51,51,12.083333333333334,ARR-A58-25R,2019
EDDF,ARR,A58A,07L,133,133,6.963333333333334,ARR-A58A-07L,2019
EDDF,ARR,A58A,07R,41,41,7.983333333333333,ARR-A58A-07R,2019
EDDF,ARR,A58A,25C,119,119,3.966666666666667,ARR-A58A-25C,2019
EDDF,ARR,A58A,25L,114,114,7.826666666666667,ARR-A58A-25L,2019
EDDF,ARR,A58A,25R,238,238,9.39,ARR-A58A-25R,2019
EDDF,ARR,A58B,07L,140,140,6.416666666666667,ARR-A58B-07L,2019
EDDF,ARR,A58B,07R,40,40,8.423333333333334,ARR-A58B-07R,2019
EDDF,ARR,A58B,25C,89,89,3.976666666666667,ARR-A58B-25C,2019
EDDF,ARR,A58B,25L,129,129,7.756666666666666,ARR-A58B-25L,2019
EDDF,ARR,A58B,25R,272,272,8.92,ARR-A58B-25R,2019
EDDF,ARR,A62,07L,62,62,8.35,ARR-A62-07L,2019
EDDF,ARR,A62,07R,333,333,9.966666666666667,ARR-A62-07R,2019
EDDF,ARR,A62,25C,266,266,6.166666666666667,ARR-A62-25C,2019
EDDF,ARR,A62,25L,453,453,9.473333333333333,ARR-A62-25L,2019
EDDF,ARR,A62,25R,77,77,11.696666666666667,ARR-A62-25R,2019
EDDF,ARR,A62A,07L,37,37,6.873333333333333,ARR-A62A-07L,2019
EDDF,ARR,A62A,25R,38,38,9.496666666666666,ARR-A62A-25R,2019
EDDF,ARR,A62B,25R,60,60,8.6466666666666665,ARR-A62B-25R,2019
EDDF,ARR,A66,07L,38,38,8.006666666666668,ARR-A66-07L,2019
EDDF,ARR,A66,07R,296,296,9.383333333333333,ARR-A66-07R,2019
EDDF,ARR,A66,25C,230,230,5.773333333333333,ARR-A66-25C,2019
EDDF,ARR,A66,25L,429,429,9.35,ARR-A66-25L,2019
EDDF,ARR,A66,25R,66,66,11.616666666666667,ARR-A66-25R,2019
EDDF,ARR,A66A,07L,137,137,6.436666666666667,ARR-A66A-07L,2019
EDDF,ARR,A66A,07R,44,44,8.476666666666667,ARR-A66A-07R,2019
EDDF,ARR,A66A,25C,104,104,3.71,ARR-A66A-25C,2019
EDDF,ARR,A66A,25L,129,129,7.313333333333333,ARR-A66A-25L,2019
EDDF,ARR,A66A,25R,232,232,8.903333333333334,ARR-A66A-25R,2019
EDDF,ARR,A66B,07L,144,144,6.033333333333333,ARR-A66B-07L,2019
EDDF,ARR,A66B,07R,33,33,7.696666666666667,ARR-A66B-07R,2019
EDDF,ARR,A66B,25C,105,105,3.5433333333333334,ARR-A66B-25C,2019
EDDF,ARR,A66B,25L,101,101,7.433333333333334,ARR-A66B-25L,2019
EDDF,ARR,A66B,25R,236,236,8.566666666666666,ARR-A66B-25R,2019
EDDF,ARR,A69,07L,86,86,7.283333333333333,ARR-A69-07L,2019
EDDF,ARR,A69,07R,360,360,9,ARR-A69-07R,2019
EDDF,ARR,A69,25C,267,267,5.583333333333333,ARR-A69-25C,2019
EDDF,ARR,A69,25L,497,497,8.736666666666666,ARR-A69-25L,2019
EDDF,ARR,A69,25R,120,120,10.276666666666667,ARR-A69-25R,2019
EDDF,ARR,B10,07L,414,414,8.333333333333334,ARR-B10-07L,2019
EDDF,ARR,B10,07R,293,293,8.196666666666667,ARR-B10-07R,2019
EDDF,ARR,B10,25C,300,300,5.366666666666666,ARR-B10-25C,2019
EDDF,ARR,B10,25L,434,434,9.643333333333334,ARR-B10-25L,2019
EDDF,ARR,B10,25R,722,722,11.033333333333333,ARR-B10-25R,2019
EDDF,ARR,B20,07L,422,422,7.7,ARR-B20-07L,2019
EDDF,ARR,B20,07R,311,311,7.5,ARR-B20-07R,2019
EDDF,ARR,B20,25C,374,374,4.76,ARR-B20-25C,2019
EDDF,ARR,B20,25L,561,561,8.816666666666666,ARR-B20-25L,2019
EDDF,ARR,B20,25R,670,670,10.163333333333334,ARR-B20-25R,2019
EDDF,ARR,B22,07L,260,260,7.579999999999999,ARR-B22-07L,2019
EDDF,ARR,B22,07R,301,301,7.533333333333333,ARR-B22-07R,2019
EDDF,ARR,B22,25C,258,258,5.216666666666667,ARR-B22-25C,2019
EDDF,ARR,B22,25L,428,428,9.38,ARR-B22-25L,2019
EDDF,ARR,B22,25R,516,516,10.416666666666666,ARR-B22-25R,2019
EDDF,ARR,B23,07L,188,188,7.823333333333333,ARR-B23-07L,2019
EDDF,ARR,B23,07R,422,422,6.616666666666666,ARR-B23-07R,2019
EDDF,ARR,B23,25C,237,237,5.366666666666666,ARR-B23-25C,2019
EDDF,ARR,B23,25L,726,726,9.066666666666666,ARR-B23-25L,2019
EDDF,ARR,B23,25R,417,417,10.736666666666666,ARR-B23-25R,2019
EDDF,ARR,B24,07L,536,536,7.033333333333333,ARR-B24-07L,2019
EDDF,ARR,B24,07R,198,198,6.766666666666667,ARR-B24-07R,2019
EDDF,ARR,B24,25C,303,303,3.9266666666666667,ARR-B24-25C,2019
EDDF,ARR,B24,25L,421,421,7.833333333333333,ARR-B24-25L,2019
EDDF,ARR,B24,25R,873,873,9.6,ARR-B24-25R,2019
EDDF,ARR,B25,07L,253,253,7.366666666666666,ARR-B25-07L,2019
EDDF,ARR,B25,07R,228,228,7.17,ARR-B25-07R,2019
EDDF,ARR,B25,25C,226,226,4.216666666666667,ARR-B25-25C,2019
EDDF,ARR,B25,25L,387,387,8.483333333333333,ARR-B25-25L,2019
EDDF,ARR,B25,25R,497,497,9.986666666666666,ARR-B25-25R,2019
EDDF,ARR,B26,07L,221,221,6.9,ARR-B26-07L,2019
EDDF,ARR,B26,07R,414,414,7.546666666666667,ARR-B26-07R,2019
EDDF,ARR,B26,25C,241,241,4.483333333333333,ARR-B26-25C,2019
EDDF,ARR,B26,25L,628,628,9.073333333333334,ARR-B26-25L,2019
EDDF,ARR,B26,25R,377,377,9.883333333333333,ARR-B26-25R,2019
EDDF,ARR,B27,07L,138,138,6.74,ARR-B27-07L,2019
EDDF,ARR,B27,07R,110,110,5.83,ARR-B27-07R,2019
EDDF,ARR,B27,25C,130,130,4.24,ARR-B27-25C,2019
EDDF,ARR,B27,25L,215,215,7.113333333333333,ARR-B27-25L,2019
EDDF,ARR,B27,25R,369,369,9.926666666666668,ARR-B27-25R,2019
EDDF,ARR,B28,07L,196,196,7.983333333333333,ARR-B28-07L,2019
EDDF,ARR,B28,07R,448,448,6.666666666666667,ARR-B28-07R,2019
EDDF,ARR,B28,25C,283,283,5.886666666666667,ARR-B28-25C,2019
EDDF,ARR,B28,25L,684,684,9.066666666666666,ARR-B28-25L,2019
EDDF,ARR,B28,25R,419,419,11.026666666666667,ARR-B28-25R,2019
EDDF,ARR,B41,07L,318,318,9.489999999999998,ARR-B41-07L,2019
EDDF,ARR,B41,07R,644,644,6.3,ARR-B41-07R,2019
EDDF,ARR,B41,25C,322,322,6,ARR-B41-25C,2019
EDDF,ARR,B41,25L,1006,1006,7.583333333333333,ARR-B41-25L,2019
EDDF,ARR,B41,25R,777,777,12.2,ARR-B41-25R,2019
EDDF,ARR,B42,07L,307,307,9.286666666666667,ARR-B42-07L,2019
EDDF,ARR,B42,07R,221,221,7.583333333333333,ARR-B42-07R,2019
EDDF,ARR,B42,25C,82,82,5.550000000000001,ARR-B42-25C,2019
EDDF,ARR,B42,25L,375,375,9.71,ARR-B42-25L,2019
EDDF,ARR,B42,25R,581,581,12.95,ARR-B42-25R,2019
EDDF,ARR,B43,07L,226,226,10.966666666666667,ARR-B43-07L,2019
EDDF,ARR,B43,07R,342,342,7.04,ARR-B43-07R,2019
EDDF,ARR,B43,25C,151,151,6.95,ARR-B43-25C,2019
EDDF,ARR,B43,25L,529,529,8.926666666666668,ARR-B43-25L,2019
EDDF,ARR,B43,25R,459,459,13.66,ARR-B43-25R,2019
EDDF,ARR,B44,07L,237,237,10.523333333333333,ARR-B44-07L,2019
EDDF,ARR,B44,07R,289,289,6.786666666666667,ARR-B44-07R,2019
EDDF,ARR,B44,25C,156,156,6.566666666666666,ARR-B44-25C,2019
EDDF,ARR,B44,25L,511,511,8.983333333333333,ARR-B44-25L,2019
EDDF,ARR,B44,25R,468,468,14.09,ARR-B44-25R,2019
EDDF,ARR,B45,07L,265,265,10.113333333333333,ARR-B45-07L,2019
EDDF,ARR,B45,07R,252,252,6.676666666666667,ARR-B45-07R,2019
EDDF,ARR,B45,25C,116,116,6.066666666666666,ARR-B45-25C,2019
EDDF,ARR,B45,25L,472,472,8.783333333333333,ARR-B45-25L,2019
EDDF,ARR,B45,25R,513,513,13.623333333333335,ARR-B45-25R,2019
EDDF,ARR,B46,07L,81,81,9.866666666666667,ARR-B46-07L,2019
EDDF,ARR,B46,07R,477,477,6.453333333333333,ARR-B46-07R,2019
EDDF,ARR,B46,25C,91,91,6.433333333333334,ARR-B46-25C,2019
EDDF,ARR,B46,25L,910,910,9.466666666666667,ARR-B46-25L,2019
EDDF,ARR,B46,25R,158,158,12.096666666666668,ARR-B46-25R,2019
EDDF,ARR,B47,07L,271,271,7.566666666666666,ARR-B47-07L,2019
EDDF,ARR,B47,07R,500,500,6.043333333333333,ARR-B47-07R,2019
EDDF,ARR,B47,25C,271,271,4.516666666666667,ARR-B47-25C,2019
EDDF,ARR,B47,25L,823,823,7.83,ARR-B47-25L,2019
EDDF,ARR,B47,25R,565,565,10.45,ARR-B47-25R,2019
EDDF,ARR,B48,07L,290,290,8.95,ARR-B48-07L,2019
EDDF,ARR,B48,07R,207,207,7.0200000000000005,ARR-B48-07R,2019
EDDF,ARR,B48,25C,122,122,4.9766666666666675,ARR-B48-25C,2019
EDDF,ARR,B48,25L,395,395,9.1466666666666665,ARR-B48-25L,2019
EDDF,ARR,B48,25R,546,546,12.4,ARR-B48-25R,2019
EDDF,ARR,C11,07L,242,242,9.776666666666667,ARR-C11-07L,2019
EDDF,ARR,C11,07R,269,269,5.576666666666666,ARR-C11-07R,2019
EDDF,ARR,C11,25C,148,148,5.563333333333333,ARR-C11-25C,2019
EDDF,ARR,C11,25L,382,382,7.7,ARR-C11-25L,2019
EDDF,ARR,C11,25R,519,519,12.816666666666666,ARR-C11-25R,2019
EDDF,ARR,C13,07L,169,169,8.456666666666665,ARR-C13-07L,2019
EDDF,ARR,C13,07R,373,373,5.016666666666667,ARR-C13-07R,2019
EDDF,ARR,C13,25C,239,239,5.293333333333333,ARR-C13-25C,2019
EDDF,ARR,C13,25L,480,480,6.58,ARR-C13-25L,2019
EDDF,ARR,C13,25R,437,437,11.469999999999999,ARR-C13-25R,2019
EDDF,ARR,C14,07L,107,107,11.053333333333335,ARR-C14-07L,2019
EDDF,ARR,C14,07R,302,302,6.6,ARR-C14-07R,2019
EDDF,ARR,C14,25C,135,135,6.886666666666667,ARR-C14-25C,2019
EDDF,ARR,C14,25L,512,512,8.97,ARR-C14-25L,2019
EDDF,ARR,C14,25R,243,243,13.806666666666667,ARR-C14-25R,2019
EDDF,ARR,C15,07L,133,133,10.77,ARR-C15-07L,2019
EDDF,ARR,C15,07R,299,299,6.566666666666666,ARR-C15-07R,2019
EDDF,ARR,C15,25C,174,174,7.493333333333333,ARR-C15-25C,2019
EDDF,ARR,C15,25L,441,441,8.6,ARR-C15-25L,2019
EDDF,ARR,C15,25R,288,288,13.656666666666666,ARR-C15-25R,2019
EDDF,ARR,C16,07L,95,95,10.6,ARR-C16-07L,2019
EDDF,ARR,C16,07R,303,303,6.789999999999999,ARR-C16-07R,2019
EDDF,ARR,C16,25C,171,171,7.783333333333333,ARR-C16-25C,2019
EDDF,ARR,C16,25L,421,421,8.933333333333334,ARR-C16-25L,2019
EDDF,ARR,C16,25R,233,233,14.203333333333333,ARR-C16-25R,2019
EDDF,ARR,C2,07L,280,280,11.246666666666666,ARR-C2-07L,2019
EDDF,ARR,C2,07R,453,453,7.34,ARR-C2-07R,2019
EDDF,ARR,C2,25C,156,156,7.4,ARR-C2-25C,2019
EDDF,ARR,C2,25L,780,780,8.6466666666666665,ARR-C2-25L,2019
EDDF,ARR,C2,25R,632,632,14.066666666666666,ARR-C2-25R,2019
EDDF,ARR,C4,07L,103,103,10.116666666666667,ARR-C4-07L,2019
EDDF,ARR,C4,07R,430,430,6.876666666666667,ARR-C4-07R,2019
EDDF,ARR,C4,25C,127,127,6.773333333333333,ARR-C4-25C,2019
EDDF,ARR,C4,25L,681,681,8.866666666666667,ARR-C4-25L,2019
EDDF,ARR,C4,25R,270,270,13.219999999999999,ARR-C4-25R,2019
EDDF,ARR,C5,07L,141,141,8.616666666666667,ARR-C5-07L,2019
EDDF,ARR,C5,07R,370,370,5.566666666666666,ARR-C5-07R,2019
EDDF,ARR,C5,25C,225,225,5.746666666666667,ARR-C5-25C,2019
EDDF,ARR,C5,25L,469,469,7.083333333333333,ARR-C5-25L,2019
EDDF,ARR,C5,25R,407,407,11.736666666666666,ARR-C5-25R,2019
EDDF,ARR,C6,07L,123,123,9.416666666666666,ARR-C6-07L,2019
EDDF,ARR,C6,07R,472,472,6.4,ARR-C6-07R,2019
EDDF,ARR,C6,25C,157,157,6.186666666666667,ARR-C6-25C,2019
EDDF,ARR,C6,25L,797,797,8.15,ARR-C6-25L,2019
EDDF,ARR,C6,25R,286,286,12.7,ARR-C6-25R,2019
EDDF,ARR,C8,07L,251,251,9.8,ARR-C8-07L,2019
EDDF,ARR,C8,07R,274,274,5.37,ARR-C8-07R,2019
EDDF,ARR,C8,25C,180,180,5.776666666666666,ARR-C8-25C,2019
EDDF,ARR,C8,25L,334,334,7.650000000000001,ARR-C8-25L,2019
EDDF,ARR,C8,25R,526,526,12.966666666666667,ARR-C8-25R,2019
EDDF,ARR,D1,07L,222,222,11.256666666666668,ARR-D1-07L,2019
EDDF,ARR,D1,07R,221,221,7.733333333333333,ARR-D1-07R,2019
EDDF,ARR,D1,25C,38,38,8.600000000000001,ARR-D1-25C,2019
EDDF,ARR,D1,25L,401,401,9.4,ARR-D1-25L,2019
EDDF,ARR,D1,25R,547,547,14.353333333333333,ARR-D1-25R,2019
EDDF,ARR,D1A,07L,61,61,10.5,ARR-D1A-07L,2019
EDDF,ARR,D1A,07R,157,157,7.516666666666667,ARR-D1A-07R,2019
EDDF,ARR,D1A,25C,31,31,6.666666666666667,ARR-D1A-25C,2019
EDDF,ARR,D1A,25L,271,271,8.816666666666666,ARR-D1A-25L,2019
EDDF,ARR,D1A,25R,93,93,13.866666666666667,ARR-D1A-25R,2019
EDDF,ARR,D4,07L,151,151,11.216666666666667,ARR-D4-07L,2019
EDDF,ARR,D4,07R,150,150,7.8,ARR-D4-07R,2019
EDDF,ARR,D4,25L,291,291,10.516666666666667,ARR-D4-25L,2019
EDDF,ARR,D4,25R,331,331,14.466666666666667,ARR-D4-25R,2019
EDDF,ARR,D4A,07L,78,78,10.636666666666667,ARR-D4A-07L,2019
EDDF,ARR,D4A,07R,213,213,6.6433333333333335,ARR-D4A-07R,2019
EDDF,ARR,D4A,25L,406,406,8.416666666666666,ARR-D4A-25L,2019
EDDF,ARR,D4A,25R,178,178,13.446666666666667,ARR-D4A-25R,2019
EDDF,ARR,D4B,07R,107,107,6.890000000000001,ARR-D4B-07R,2019
EDDF,ARR,D4B,25L,201,201,8.7,ARR-D4B-25L,2019
EDDF,ARR,D4B,25R,53,53,12.969999999999999,ARR-D4B-25R,2019
EDDF,ARR,D5,07L,189,189,11.036666666666667,ARR-D5-07L,2019
EDDF,ARR,D5,07R,290,290,7.166666666666667,ARR-D5-07R,2019
EDDF,ARR,D5,25C,51,51,8.066666666666666,ARR-D5-25C,2019
EDDF,ARR,D5,25L,501,501,8.833333333333334,ARR-D5-25L,2019
EDDF,ARR,D5,25R,429,429,13.71,ARR-D5-25R,2019
EDDF,ARR,D5A,07L,52,52,10.81,ARR-D5A-07L,2019
EDDF,ARR,D5A,07R,124,124,7.013333333333333,ARR-D5A-07R,2019
EDDF,ARR,D5A,25C,37,37,6.306666666666667,ARR-D5A-25C,2019
EDDF,ARR,D5A,25L,261,261,8.266666666666667,ARR-D5A-25L,2019
EDDF,ARR,D5A,25R,102,102,13.583333333333334,ARR-D5A-25R,2019
EDDF,ARR,D8,07L,125,125,11.313333333333334,ARR-D8-07L,2019
EDDF,ARR,D8,07R,218,218,7.529999999999999,ARR-D8-07R,2019
EDDF,ARR,D8,25C,41,41,8.333333333333334,ARR-D8-25C,2019
EDDF,ARR,D8,25L,372,372,9.136666666666667,ARR-D8-25L,2019
EDDF,ARR,D8,25R,273,273,14.14,ARR-D8-25R,2019
EDDF,ARR,D8A,07L,40,40,9.786666666666665,ARR-D8A-07L,2019
EDDF,ARR,D8A,07R,81,81,7.1,ARR-D8A-07R,2019
EDDF,ARR,D8A,25L,198,198,8.786666666666667,ARR-D8A-25L,2019
EDDF,ARR,D8A,25R,59,59,14.100000000000001,ARR-D8A-25R,2019
EDDF,ARR,E2,07L,139,139,11.373333333333335,ARR-E2-07L,2019
EDDF,ARR,E2,07R,237,237,8.523333333333333,ARR-E2-07R,2019
EDDF,ARR,E2,25C,34,34,9.7,ARR-E2-25C,2019
